clientId,ms,x,y,z
bravo,8480,0.0390625,0.0234375,0.9765625
bravo,8482,0.03515625,0.025390625,0.96875
bravo,8485,0.03515625,0.025390625,0.9765625
bravo,8487,0.029296875,0.02734375,0.986328125
bravo,8490,0.03125,0.0234375,0.986328125
bravo,8492,0.04296875,0.025390625,0.982421875
bravo,8495,0.05859375,0.029296875,0.9765625
bravo,8497,0.04296875,0.0390625,0.974609375
bravo,8500,0.044921875,0.0390625,0.962890625
bravo,8502,0.046875,0.04296875,0.953125
bravo,8505,0.044921875,0.044921875,0.970703125
bravo,8507,0.048828125,0.04296875,0.970703125
bravo,8510,0.05078125,0.037109375,0.966796875
bravo,8512,0.044921875,0.0390625,0.96875
bravo,8515,0.04296875,0.044921875,0.9609375
bravo,8517,0.041015625,0.046875,0.970703125
bravo,8520,0.03125,0.048828125,0.962890625
bravo,8522,0.04296875,0.052734375,0.9609375
bravo,8525,0.041015625,0.0625,0.96484375
bravo,8528,0.048828125,0.052734375,0.982421875
bravo,8530,0.0390625,0.048828125,0.96875
bravo,8533,0.046875,0.03515625,0.984375
bravo,8535,0.03515625,0.04296875,0.96484375
bravo,8538,0.03125,0.048828125,0.958984375
bravo,8542,0.037109375,0.05078125,0.96484375
bravo,8544,0.037109375,0.048828125,0.951171875
bravo,8547,0.037109375,0.05078125,0.9609375
bravo,8549,0.033203125,0.05078125,0.984375
bravo,8552,0.02734375,0.046875,0.962890625
bravo,8555,0.013671875,0.04296875,0.95703125
bravo,8557,0.01953125,0.04296875,0.9609375
bravo,8560,0.025390625,0.029296875,0.970703125
bravo,8564,0.02734375,0.033203125,0.970703125
bravo,8566,0.017578125,0.03125,0.966796875
bravo,8569,0.01953125,0.02734375,0.962890625
bravo,8571,0.017578125,0.0234375,0.974609375
bravo,8574,0.03125,0.017578125,0.96875
bravo,8577,0.021484375,0.021484375,0.9609375
bravo,8579,0.013671875,0.021484375,0.96484375
bravo,8582,0.021484375,0.021484375,0.966796875
bravo,8584,0.0234375,0.021484375,0.970703125
bravo,8588,0.05078125,0.01171875,0.984375
bravo,8592,0.04296875,0.01953125,0.98828125
bravo,8594,0.044921875,0.0234375,0.982421875
bravo,8597,0.0390625,0.017578125,0.9765625
bravo,8599,0.048828125,0.013671875,0.984375
bravo,8602,0.056640625,0.01953125,0.98828125
bravo,8604,0.04296875,0.02734375,1.00390625
bravo,8607,0.04296875,0.0234375,0.9921875
bravo,8609,0.044921875,0.021484375,0.98828125
bravo,8612,0.04296875,0.03125,0.994140625
bravo,8615,0.046875,0.03515625,1.0
bravo,8617,0.046875,0.033203125,1.001953125
bravo,8620,0.037109375,0.044921875,1.005859375
bravo,8622,0.037109375,0.041015625,1.005859375
bravo,8626,0.064453125,0.0390625,0.9921875
bravo,8629,0.048828125,0.041015625,0.982421875
bravo,8631,0.048828125,0.04296875,0.96875
bravo,8634,0.052734375,0.041015625,0.953125
bravo,8636,0.05078125,0.044921875,0.94140625
bravo,8639,0.05078125,0.0390625,0.95703125
bravo,8641,0.0546875,0.0390625,0.9765625
bravo,8644,0.060546875,0.044921875,0.978515625
bravo,8646,0.05859375,0.04296875,0.974609375
bravo,8649,0.06640625,0.041015625,0.98828125
bravo,8651,0.0546875,0.04296875,0.98828125
bravo,8654,0.076171875,0.044921875,0.9765625
bravo,8656,0.07421875,0.046875,0.96875
bravo,8660,0.048828125,0.048828125,0.96875
bravo,8663,0.064453125,0.046875,0.966796875
bravo,8666,0.0703125,0.04296875,0.96875
bravo,8668,0.0703125,0.04296875,0.966796875
bravo,8671,0.064453125,0.04296875,0.96875
bravo,8673,0.068359375,0.037109375,0.96875
bravo,8676,0.05859375,0.041015625,0.970703125
bravo,8678,0.052734375,0.048828125,0.97265625
bravo,8681,0.04296875,0.04296875,0.9765625
bravo,8683,0.048828125,0.02734375,0.97265625
bravo,8686,0.05078125,0.025390625,0.96875
bravo,8688,0.046875,0.03515625,0.958984375
bravo,8691,0.05078125,0.03515625,0.97265625
bravo,8694,0.046875,0.0390625,0.974609375
bravo,8696,0.04296875,0.02734375,0.978515625
bravo,8699,0.05859375,0.04296875,0.986328125
bravo,8701,0.046875,0.03515625,0.974609375
bravo,8704,0.0625,0.044921875,0.97265625
bravo,8707,0.033203125,0.037109375,0.99609375
bravo,8709,0.02734375,0.01171875,0.958984375
bravo,8713,0.046875,0.02734375,0.994140625
bravo,8716,0.037109375,0.01953125,0.998046875
bravo,8718,0.03125,0.015625,0.98046875
bravo,8722,0.033203125,0.001953125,0.97265625
bravo,8726,0.025390625,0.013671875,0.970703125
bravo,8728,0.02734375,0.029296875,0.96875
bravo,8731,0.021484375,0.021484375,0.966796875
bravo,8734,0.015625,0.03125,0.962890625
bravo,8736,0.029296875,0.025390625,0.97265625
bravo,8739,0.01953125,0.0234375,0.95703125
bravo,8741,0.02734375,0.025390625,0.978515625
bravo,8744,0.02734375,0.0234375,0.9921875
bravo,8746,0.0234375,0.025390625,0.984375
bravo,8748,0.01171875,0.033203125,0.982421875
bravo,8751,0.001953125,0.033203125,0.982421875
bravo,8753,0.01171875,0.0390625,0.95703125
bravo,8756,0.01171875,0.037109375,0.955078125
bravo,8758,0.009765625,0.046875,0.95703125
bravo,8761,0.001953125,0.056640625,0.966796875
bravo,8763,0.015625,0.056640625,0.96484375
bravo,8766,0.01171875,0.03515625,0.962890625
bravo,8768,0.029296875,0.037109375,0.990234375
bravo,8771,0.025390625,0.04296875,0.96875
bravo,8773,0.025390625,0.0546875,0.974609375
bravo,8776,0.0390625,0.048828125,0.990234375
bravo,8778,0.02734375,0.046875,1.001953125
bravo,8781,0.033203125,0.05078125,0.97265625
bravo,8783,0.033203125,0.0546875,0.943359375
bravo,8786,0.0390625,0.05859375,0.947265625
bravo,8788,0.033203125,0.048828125,0.96875
bravo,8792,0.04296875,0.044921875,0.970703125
bravo,8795,0.048828125,0.037109375,0.974609375
bravo,8798,0.05859375,0.0390625,0.98046875
bravo,8800,0.064453125,0.037109375,0.98046875
bravo,8803,0.0625,0.03515625,0.98828125
bravo,8805,0.0546875,0.03515625,0.982421875
bravo,8808,0.05078125,0.037109375,0.9765625
bravo,8810,0.046875,0.03515625,0.9765625
bravo,8813,0.064453125,0.033203125,0.98046875
bravo,8815,0.078125,0.033203125,0.96875
bravo,8818,0.072265625,0.03515625,0.958984375
bravo,8820,0.08203125,0.033203125,0.96484375
bravo,8823,0.064453125,0.02734375,0.966796875
bravo,8826,0.046875,0.013671875,0.96484375
bravo,8828,0.0625,0.01953125,0.978515625
bravo,8832,0.060546875,0.0234375,0.978515625
bravo,8835,0.056640625,0.029296875,0.978515625
bravo,8838,0.046875,0.02734375,0.9765625
bravo,8840,0.048828125,0.01953125,0.962890625
bravo,8844,0.064453125,0.015625,0.96484375
bravo,8847,0.06640625,0.01953125,0.96875
bravo,8849,0.052734375,0.02734375,0.96875
bravo,8852,0.044921875,0.025390625,0.970703125
bravo,8855,0.037109375,0.017578125,0.98828125
bravo,8858,0.04296875,0.0234375,0.984375
bravo,8860,0.041015625,0.03125,0.98828125
bravo,8863,0.02734375,0.025390625,0.98828125
bravo,8865,0.044921875,0.025390625,0.98828125
bravo,8868,0.0546875,0.0234375,0.986328125
bravo,8870,0.037109375,0.021484375,0.982421875
bravo,8872,0.048828125,0.025390625,0.96875
bravo,8875,0.033203125,0.029296875,0.974609375
bravo,8879,0.03125,0.029296875,0.96875
bravo,8881,0.0234375,0.02734375,0.97265625
bravo,8884,0.0234375,0.021484375,0.96875
bravo,8886,0.0234375,0.02734375,0.966796875
bravo,8889,0.02734375,0.02734375,0.970703125
bravo,8891,0.029296875,0.02734375,0.9765625
bravo,8894,0.029296875,0.029296875,0.98046875
bravo,8896,0.03125,0.033203125,0.97265625
bravo,8899,0.0234375,0.02734375,0.96875
bravo,8901,0.017578125,0.029296875,0.970703125
bravo,8904,0.017578125,0.03125,0.970703125
bravo,8906,0.021484375,0.033203125,0.970703125
bravo,8909,0.0234375,0.033203125,0.96875
bravo,8911,0.029296875,0.03125,0.966796875
bravo,8914,0.02734375,0.033203125,0.966796875
bravo,8916,0.02734375,0.033203125,0.970703125
bravo,8919,0.025390625,0.033203125,0.970703125
bravo,8921,0.0390625,0.03125,0.970703125
bravo,8924,0.029296875,0.03515625,0.96875
bravo,8927,0.029296875,0.03515625,0.96484375
bravo,8929,0.046875,0.03125,0.970703125
bravo,8932,0.037109375,0.037109375,0.95703125
bravo,8934,0.0390625,0.0390625,0.9609375
bravo,8937,0.046875,0.037109375,0.962890625
bravo,8939,0.046875,0.025390625,0.95703125
bravo,8942,0.046875,0.03515625,0.97265625
bravo,8946,0.0390625,0.037109375,0.970703125
bravo,8949,0.0390625,0.041015625,0.97265625
bravo,8951,0.041015625,0.0390625,0.970703125
bravo,8954,0.03515625,0.041015625,0.97265625
bravo,8956,0.0390625,0.041015625,0.970703125
bravo,8959,0.048828125,0.0390625,0.966796875
bravo,8961,0.05078125,0.03515625,0.978515625
bravo,8964,0.04296875,0.041015625,0.9765625
bravo,8967,0.0390625,0.04296875,0.9765625
bravo,8969,0.04296875,0.04296875,0.9765625
bravo,8972,0.044921875,0.037109375,0.970703125
bravo,8974,0.05078125,0.037109375,0.970703125
bravo,8977,0.052734375,0.0390625,0.990234375
bravo,8980,0.044921875,0.033203125,0.986328125
bravo,8982,0.056640625,0.02734375,0.978515625
bravo,8985,0.041015625,0.03515625,0.98046875
bravo,8988,0.04296875,0.0390625,0.978515625
bravo,8990,0.03515625,0.0390625,0.970703125
bravo,8993,0.04296875,0.044921875,0.98046875
bravo,8995,0.03515625,0.04296875,0.978515625
bravo,8998,0.037109375,0.041015625,0.970703125
bravo,9000,0.046875,0.037109375,0.96484375
bravo,9003,0.0390625,0.033203125,0.966796875
bravo,9005,0.037109375,0.03125,0.96484375
bravo,9008,0.0390625,0.02734375,0.943359375
bravo,9010,0.025390625,0.02734375,0.947265625
bravo,9013,0.03125,0.033203125,0.951171875
bravo,9015,0.02734375,0.03125,0.962890625
bravo,9018,0.029296875,0.029296875,0.962890625
bravo,9020,0.03125,0.03125,0.9765625
bravo,9023,0.037109375,0.02734375,0.98828125
bravo,9025,0.04296875,0.03125,0.974609375
bravo,9028,0.03515625,0.025390625,0.97265625
bravo,9030,0.029296875,0.021484375,0.9765625
bravo,9033,0.03125,0.025390625,0.978515625
bravo,9035,0.03125,0.021484375,0.9765625
bravo,9038,0.0390625,0.021484375,0.97265625
bravo,9040,0.037109375,0.017578125,0.97265625
bravo,9043,0.037109375,0.01953125,0.974609375
bravo,9045,0.03515625,0.0234375,0.97265625
bravo,9048,0.037109375,0.0234375,0.9765625
bravo,9050,0.03515625,0.01953125,0.9765625
bravo,9053,0.037109375,0.01953125,0.974609375
bravo,9055,0.037109375,0.01953125,0.97265625
bravo,9058,0.044921875,0.0234375,0.974609375
bravo,9060,0.037109375,0.017578125,0.970703125
bravo,9063,0.03515625,0.01953125,0.9765625
bravo,9066,0.041015625,0.021484375,0.966796875
bravo,9068,0.048828125,0.02734375,0.9609375
bravo,9071,0.044921875,0.03515625,0.9609375
bravo,9073,0.04296875,0.029296875,0.978515625
bravo,9076,0.048828125,0.02734375,0.97265625
bravo,9078,0.052734375,0.021484375,0.970703125
bravo,9081,0.05078125,0.0234375,0.970703125
bravo,9083,0.046875,0.01953125,0.966796875
bravo,9086,0.05078125,0.0234375,0.97265625
bravo,9089,0.041015625,0.025390625,0.978515625
bravo,9091,0.041015625,0.029296875,0.974609375
bravo,9094,0.0546875,0.03125,0.982421875
bravo,9096,0.0703125,0.033203125,0.986328125
bravo,9099,0.0546875,0.037109375,0.978515625
bravo,9103,0.0546875,0.04296875,0.966796875
bravo,9106,0.05859375,0.041015625,0.978515625
bravo,9108,0.0625,0.041015625,0.974609375
bravo,9111,0.05078125,0.044921875,0.974609375
bravo,9114,0.048828125,0.041015625,0.97265625
bravo,9118,0.05078125,0.04296875,0.96484375
bravo,9120,0.046875,0.041015625,0.96484375
bravo,9123,0.04296875,0.04296875,0.96484375
bravo,9125,0.048828125,0.046875,0.9609375
bravo,9128,0.052734375,0.046875,0.96484375
bravo,9130,0.04296875,0.048828125,0.955078125
bravo,9133,0.046875,0.04296875,0.958984375
bravo,9135,0.037109375,0.0390625,0.966796875
bravo,9138,0.05078125,0.037109375,0.96875
bravo,9140,0.0390625,0.046875,0.978515625
bravo,9143,0.03515625,0.04296875,0.974609375
bravo,9145,0.029296875,0.03515625,0.982421875
bravo,9148,0.017578125,0.041015625,0.98046875
bravo,9150,0.013671875,0.044921875,0.962890625
bravo,9153,0.025390625,0.041015625,0.96875
bravo,9155,0.0234375,0.04296875,0.984375
bravo,9158,0.037109375,0.037109375,0.966796875
bravo,9160,0.029296875,0.029296875,0.9609375
bravo,9163,0.03515625,0.03515625,0.966796875
bravo,9165,0.03125,0.02734375,0.998046875
bravo,9168,0.025390625,0.01953125,0.994140625
bravo,9170,0.033203125,0.017578125,0.986328125
bravo,9173,0.0234375,0.01953125,0.990234375
bravo,9175,0.025390625,0.01953125,0.9765625
bravo,9178,0.044921875,0.017578125,0.978515625
bravo,9180,0.052734375,0.017578125,0.9375
bravo,9183,0.05078125,0.0234375,0.966796875
bravo,9186,0.033203125,0.03125,0.990234375
bravo,9190,0.0390625,0.02734375,0.970703125
bravo,9192,0.03515625,0.02734375,0.9765625
bravo,9195,0.02734375,0.025390625,0.96875
bravo,9197,0.037109375,0.0234375,0.958984375
bravo,9200,0.02734375,0.02734375,0.958984375
bravo,9202,0.021484375,0.037109375,0.9609375
bravo,9205,0.0078125,0.02734375,0.96875
bravo,9207,0.01953125,0.029296875,0.97265625
bravo,9210,0.02734375,0.029296875,0.96875
bravo,9212,0.0234375,0.029296875,0.974609375
bravo,9215,0.033203125,0.02734375,0.9609375
bravo,9218,0.03515625,0.029296875,0.96484375
bravo,9220,0.0390625,0.03515625,0.95703125
bravo,9223,0.05078125,0.0234375,0.947265625
bravo,9225,0.04296875,0.01953125,0.974609375
bravo,9228,0.0546875,0.02734375,0.990234375
bravo,9230,0.0703125,0.025390625,0.994140625
bravo,9235,0.04296875,0.02734375,0.9765625
bravo,9237,0.046875,0.03515625,0.970703125
bravo,9240,0.04296875,0.029296875,0.96484375
bravo,9242,0.04296875,0.03515625,0.986328125
bravo,9246,0.046875,0.02734375,0.9453125
bravo,9250,0.05078125,0.03515625,0.947265625
bravo,9252,0.0390625,0.0390625,0.9609375
bravo,9255,0.03515625,0.041015625,0.982421875
bravo,9257,0.03515625,0.041015625,0.9765625
bravo,9260,0.044921875,0.044921875,0.98046875
bravo,9262,0.046875,0.0390625,0.974609375
bravo,9264,0.048828125,0.037109375,0.96875
bravo,9267,0.0546875,0.0390625,0.97265625
bravo,9269,0.04296875,0.0390625,0.966796875
bravo,9272,0.046875,0.037109375,0.9765625
bravo,9274,0.0546875,0.037109375,0.990234375
bravo,9277,0.05859375,0.0390625,0.97265625
bravo,9279,0.06640625,0.03515625,0.9609375
bravo,9282,0.056640625,0.03515625,0.974609375
bravo,9284,0.044921875,0.03515625,0.96484375
bravo,9287,0.05078125,0.03125,0.97265625
bravo,9289,0.052734375,0.033203125,0.97265625
bravo,9292,0.056640625,0.021484375,0.978515625
bravo,9294,0.05859375,0.02734375,0.97265625
bravo,9297,0.052734375,0.029296875,0.974609375
bravo,9299,0.048828125,0.041015625,0.986328125
bravo,9302,0.05078125,0.041015625,0.962890625
bravo,9304,0.046875,0.033203125,0.978515625
bravo,9307,0.044921875,0.033203125,0.984375
bravo,9309,0.041015625,0.029296875,0.974609375
bravo,9312,0.044921875,0.03125,0.970703125
bravo,9314,0.044921875,0.025390625,0.986328125
bravo,9317,0.0546875,0.0234375,0.98046875
bravo,9320,0.033203125,0.021484375,0.98046875
bravo,9322,0.05078125,0.017578125,0.984375
bravo,9325,0.037109375,0.015625,0.982421875
bravo,9327,0.060546875,0.015625,0.986328125
bravo,9330,0.046875,0.013671875,0.98828125
bravo,9334,0.029296875,0.02734375,0.974609375
bravo,9336,0.02734375,0.0234375,0.96875
bravo,9339,0.037109375,0.021484375,0.96484375
bravo,9342,0.03125,0.025390625,0.96875
bravo,9346,0.029296875,0.02734375,0.962890625
bravo,9348,0.03125,0.029296875,0.97265625
bravo,9351,0.029296875,0.03125,0.96875
bravo,9353,0.033203125,0.02734375,0.970703125
bravo,9356,0.04296875,0.033203125,0.966796875
bravo,9359,0.03515625,0.02734375,0.966796875
bravo,9361,0.03515625,0.03515625,0.962890625
bravo,9364,0.025390625,0.044921875,0.953125
bravo,9366,0.0234375,0.048828125,0.96875
bravo,9369,0.029296875,0.052734375,0.984375
bravo,9372,0.037109375,0.046875,0.97265625
bravo,9374,0.04296875,0.03515625,0.96875
bravo,9377,0.033203125,0.03515625,0.962890625
bravo,9380,0.017578125,0.03515625,0.97265625
bravo,9384,0.021484375,0.03125,0.990234375
bravo,9386,0.04296875,0.03125,0.994140625
bravo,9389,0.044921875,0.03125,0.97265625
bravo,9391,0.048828125,0.03515625,0.96484375
bravo,9394,0.044921875,0.01953125,0.95703125
bravo,9396,0.033203125,0.025390625,0.962890625
bravo,9399,0.03515625,0.03515625,0.966796875
bravo,9401,0.041015625,0.037109375,0.974609375
bravo,9404,0.0390625,0.03125,0.984375
bravo,9406,0.0390625,0.03125,0.98828125
bravo,9409,0.03515625,0.029296875,0.984375
bravo,9411,0.03515625,0.029296875,0.98046875
bravo,9414,0.037109375,0.025390625,0.970703125
bravo,9416,0.033203125,0.03125,0.96484375
bravo,9419,0.037109375,0.0390625,0.966796875
bravo,9421,0.037109375,0.029296875,0.97265625
bravo,9424,0.03515625,0.037109375,0.953125
bravo,9426,0.04296875,0.033203125,0.970703125
bravo,9429,0.041015625,0.03515625,0.982421875
bravo,9431,0.025390625,0.03125,0.978515625
bravo,9434,0.04296875,0.037109375,0.98046875
bravo,9436,0.046875,0.033203125,0.958984375
bravo,9439,0.041015625,0.03515625,0.966796875
bravo,9441,0.041015625,0.03125,0.978515625
bravo,9446,0.0625,0.029296875,0.98046875
bravo,9448,0.05078125,0.03125,0.966796875
bravo,9451,0.03515625,0.02734375,0.9765625
bravo,9453,0.0390625,0.02734375,0.970703125
bravo,9456,0.048828125,0.029296875,0.974609375
bravo,9458,0.029296875,0.037109375,0.98046875
bravo,9461,0.033203125,0.025390625,0.978515625
bravo,9463,0.03515625,0.021484375,0.970703125
bravo,9466,0.044921875,0.025390625,0.982421875
bravo,9468,0.05859375,0.033203125,0.96875
bravo,9471,0.068359375,0.03125,0.962890625
bravo,9474,0.064453125,0.03125,0.94921875
bravo,9476,0.068359375,0.037109375,0.943359375
bravo,9479,0.0625,0.033203125,0.955078125
bravo,9483,0.037109375,0.03125,0.96484375
bravo,9485,0.046875,0.029296875,0.953125
bravo,9488,0.044921875,0.02734375,0.98046875
bravo,9490,0.044921875,0.029296875,0.97265625
bravo,9493,0.04296875,0.02734375,0.9765625
bravo,9496,0.052734375,0.03125,0.9765625
bravo,9498,0.048828125,0.033203125,0.962890625
bravo,9501,0.05078125,0.0234375,0.984375
bravo,9503,0.044921875,0.017578125,0.98046875
bravo,9506,0.04296875,0.03125,0.966796875
bravo,9509,0.04296875,0.029296875,0.955078125
bravo,9512,0.0390625,0.02734375,0.96484375
bravo,9515,0.0390625,0.029296875,0.966796875
bravo,9517,0.037109375,0.029296875,0.966796875
bravo,9520,0.04296875,0.029296875,0.96875
bravo,9522,0.04296875,0.029296875,0.96484375
bravo,9524,0.03515625,0.029296875,0.97265625
bravo,9527,0.033203125,0.029296875,0.97265625
bravo,9529,0.033203125,0.029296875,0.97265625
bravo,9532,0.033203125,0.029296875,0.9765625
bravo,9534,0.03515625,0.03125,0.978515625
bravo,9537,0.041015625,0.0234375,0.978515625
bravo,9539,0.044921875,0.0234375,0.978515625
bravo,9542,0.044921875,0.021484375,0.974609375
bravo,9544,0.044921875,0.02734375,0.974609375
bravo,9547,0.048828125,0.02734375,0.970703125
bravo,9549,0.044921875,0.02734375,0.97265625
bravo,9552,0.048828125,0.029296875,0.96875
bravo,9554,0.04296875,0.02734375,0.966796875
bravo,9557,0.046875,0.033203125,0.970703125
bravo,9559,0.044921875,0.03515625,0.962890625
bravo,9562,0.041015625,0.037109375,0.97265625
bravo,9565,0.04296875,0.03515625,0.970703125
bravo,9567,0.04296875,0.033203125,0.97265625
bravo,9570,0.03125,0.0390625,0.96875
bravo,9572,0.029296875,0.037109375,0.97265625
bravo,9575,0.037109375,0.0390625,0.982421875
bravo,9577,0.0390625,0.041015625,0.9765625
bravo,9580,0.037109375,0.037109375,0.974609375
bravo,9582,0.04296875,0.03515625,0.974609375
bravo,9585,0.05078125,0.041015625,0.97265625
bravo,9587,0.046875,0.037109375,0.974609375
bravo,9590,0.037109375,0.041015625,0.994140625
bravo,9592,0.04296875,0.044921875,0.970703125
bravo,9595,0.03515625,0.044921875,0.9765625
bravo,9597,0.037109375,0.04296875,0.978515625
bravo,9600,0.052734375,0.037109375,0.970703125
bravo,9603,0.05859375,0.029296875,0.94140625
bravo,9605,0.056640625,0.048828125,0.94921875
bravo,9608,0.046875,0.0390625,0.974609375
bravo,9610,0.05859375,0.033203125,0.970703125
bravo,9614,0.0390625,0.0390625,0.96484375
bravo,9617,0.04296875,0.033203125,0.9765625
bravo,9619,0.03125,0.0390625,0.970703125
bravo,9622,0.04296875,0.033203125,0.974609375
bravo,9625,0.033203125,0.03515625,0.970703125
bravo,9627,0.04296875,0.03515625,0.994140625
bravo,9630,0.044921875,0.037109375,1.0
bravo,9632,0.041015625,0.0234375,0.984375
bravo,9635,0.060546875,0.0234375,0.96875
bravo,9638,0.0625,0.02734375,0.962890625
bravo,9641,0.037109375,0.021484375,0.96875
bravo,9643,0.037109375,0.025390625,0.96484375
bravo,9646,0.04296875,0.0234375,0.95703125
bravo,9648,0.03515625,0.02734375,0.953125
bravo,9651,0.0390625,0.02734375,0.958984375
bravo,9653,0.0390625,0.02734375,0.96875
bravo,9656,0.037109375,0.025390625,0.95703125
bravo,9658,0.033203125,0.0234375,0.9609375
bravo,9661,0.0390625,0.029296875,0.970703125
bravo,9663,0.037109375,0.0234375,0.974609375
bravo,9666,0.037109375,0.0234375,0.96875
bravo,9668,0.0390625,0.0234375,0.96875
bravo,9671,0.037109375,0.02734375,0.966796875
bravo,9673,0.037109375,0.02734375,0.96875
bravo,9676,0.04296875,0.029296875,0.958984375
bravo,9678,0.04296875,0.029296875,0.96484375
bravo,9681,0.041015625,0.02734375,0.96875
bravo,9683,0.041015625,0.025390625,0.96875
